row_index,actual_fail,mean_repeated_oof_score,missing_fraction,month,alert,outcome
534,0,0.10766842115831383,0.08135593220338982,2008-08,True,false_positive
536,0,0.04706990094876647,0.04745762711864407,2008-08,False,true_negative
538,0,0.17283309379751163,0.06779661016949153,2008-08,True,false_positive
539,0,0.05258311732101953,0.061016949152542375,2008-08,False,true_negative
540,0,0.08602092093204504,0.07457627118644068,2008-08,False,true_negative
541,0,0.08787274726651102,0.07457627118644068,2008-08,False,true_negative
542,0,0.1321428691787985,0.07457627118644068,2008-08,True,false_positive
543,0,0.09583170160929781,0.04067796610169491,2008-08,True,false_positive
544,0,0.05602480003299837,0.05423728813559322,2008-08,False,true_negative
546,0,0.0732106775748454,0.04067796610169491,2008-08,False,true_negative
547,0,0.05170111347193023,0.04745762711864407,2008-08,False,true_negative
548,0,0.07826671548988597,0.04067796610169491,2008-08,False,true_negative
551,0,0.06316009597174943,0.061016949152542375,2008-08,False,true_negative
552,0,0.061419924801928594,0.06779661016949153,2008-08,False,true_negative
554,0,0.07332313277943316,0.061016949152542375,2008-08,False,true_negative
555,0,0.07302553006155106,0.061016949152542375,2008-08,False,true_negative
556,0,0.06441597804801401,0.08135593220338982,2008-08,False,true_negative
558,0,0.052253088367791134,0.061016949152542375,2008-08,False,true_negative
559,0,0.05816915201668133,0.04745762711864407,2008-08,False,true_negative
560,0,0.0418494576944284,0.05423728813559322,2008-08,False,true_negative
561,0,0.0658828594862442,0.04745762711864407,2008-08,False,true_negative
562,0,0.03000473266062027,0.04067796610169491,2008-08,False,true_negative
564,0,0.073297927243542,0.08135593220338982,2008-08,False,true_negative
565,0,0.06663797949709817,0.059322033898305086,2008-08,False,true_negative
566,0,0.05195735774664096,0.07457627118644068,2008-08,False,true_negative
567,0,0.09721870530242534,0.05423728813559322,2008-08,True,false_positive
568,0,0.050264859237928804,0.03389830508474576,2008-08,False,true_negative
573,0,0.05710614776426087,0.04745762711864407,2008-08,False,true_negative
574,0,0.057606530960459,0.061016949152542375,2008-08,False,true_negative
575,0,0.06017474020865247,0.05423728813559322,2008-08,False,true_negative
577,0,0.09805856236941167,0.04067796610169491,2008-08,True,false_positive
578,0,0.07246605123485274,0.08135593220338982,2008-08,False,true_negative
580,0,0.10446707852874293,0.05423728813559322,2008-08,True,false_positive
581,0,0.07776276487562983,0.06779661016949153,2008-08,False,true_negative
583,1,0.0705822931109103,0.04067796610169491,2008-08,False,false_negative
584,0,0.056910320019113426,0.061016949152542375,2008-08,False,true_negative
585,0,0.06734939895627627,0.07457627118644068,2008-08,False,true_negative
586,0,0.050149465283698236,0.061016949152542375,2008-08,False,true_negative
588,0,0.09278970652680583,0.03389830508474576,2008-08,True,false_positive
589,0,0.06308670955288866,0.08644067796610169,2008-08,False,true_negative
590,0,0.10561302753016066,0.06779661016949153,2008-08,True,false_positive
591,0,0.05001223256709467,0.04067796610169491,2008-08,False,true_negative
592,0,0.0448108892031707,0.06779661016949153,2008-08,False,true_negative
593,0,0.04145299977022867,0.05423728813559322,2008-08,False,true_negative
594,0,0.04098984397470007,0.07457627118644068,2008-08,False,true_negative
595,0,0.06751852737984657,0.04745762711864407,2008-08,False,true_negative
596,0,0.094069031066436,0.04745762711864407,2008-08,True,false_positive
597,0,0.09389263522845857,0.08135593220338982,2008-08,True,false_positive
598,0,0.07410714989495908,0.04067796610169491,2008-08,False,true_negative
599,0,0.07162050466529857,0.061016949152542375,2008-08,False,true_negative
601,1,0.07718608723791337,0.08135593220338982,2008-08,False,false_negative
602,0,0.0836251292758879,0.05423728813559322,2008-08,False,true_negative
603,0,0.10984740541849314,0.05423728813559322,2008-08,True,false_positive
605,1,0.0617181294335872,0.061016949152542375,2008-08,False,false_negative
606,0,0.04224483644864523,0.04745762711864407,2008-08,False,true_negative
607,0,0.07618672833729594,0.06779661016949153,2008-08,False,true_negative
608,0,0.04651893496660773,0.04067796610169491,2008-08,False,true_negative
609,0,0.07664395051705263,0.061016949152542375,2008-08,False,true_negative
610,0,0.0403654885518826,0.07457627118644068,2008-08,False,true_negative
612,0,0.07543158323267113,0.04745762711864407,2008-08,False,true_negative
613,0,0.0472247485974383,0.06779661016949153,2008-08,False,true_negative
614,0,0.05433554922501036,0.061016949152542375,2008-08,False,true_negative
616,0,0.09643303404447394,0.06779661016949153,2008-08,True,false_positive
617,0,0.08822735584158307,0.05423728813559322,2008-08,False,true_negative
618,0,0.0941176292122106,0.04067796610169491,2008-09,True,false_positive
619,0,0.06302729211404404,0.06779661016949153,2008-09,False,true_negative
620,0,0.039804776916242735,0.061016949152542375,2008-09,False,true_negative
622,0,0.049050443774884704,0.05423728813559322,2008-09,False,true_negative
623,0,0.0323775310107089,0.06610169491525424,2008-09,False,true_negative
624,0,0.05040159186307667,0.04745762711864407,2008-09,False,true_negative
625,0,0.061212460089913066,0.04745762711864407,2008-09,False,true_negative
626,0,0.04390871325754973,0.061016949152542375,2008-09,False,true_negative
631,0,0.05397739627371287,0.04745762711864407,2008-09,False,true_negative
632,0,0.07676279077205103,0.04745762711864407,2008-09,False,true_negative
633,0,0.0324909673925332,0.05423728813559322,2008-09,False,true_negative
634,1,0.11524374209584741,0.06779661016949153,2008-09,True,true_positive
636,0,0.06475099729626106,0.06779661016949153,2008-09,False,true_negative
637,0,0.0468035200150737,0.06779661016949153,2008-09,False,true_negative
638,0,0.0627902290807022,0.05423728813559322,2008-09,False,true_negative
639,0,0.06312598579586587,0.04745762711864407,2008-09,False,true_negative
641,0,0.07360132437155933,0.05423728813559322,2008-09,False,true_negative
642,0,0.09922476857689111,0.06779661016949153,2008-09,True,false_positive
644,0,0.04959968762248681,0.04067796610169491,2008-09,False,true_negative
645,0,0.06425185177161101,0.04745762711864407,2008-09,False,true_negative
646,0,0.051626302860073366,0.07457627118644068,2008-09,False,true_negative
647,0,0.07710718318714277,0.07457627118644068,2008-09,False,true_negative
648,0,0.062132289934237896,0.04745762711864407,2008-09,False,true_negative
649,0,0.08783169831576303,0.06779661016949153,2008-09,False,true_negative
650,0,0.0772178837276081,0.03389830508474576,2008-09,False,true_negative
651,0,0.06772503392529117,0.06779661016949153,2008-09,False,true_negative
653,0,0.05460995455488013,0.04745762711864407,2008-09,False,true_negative
654,0,0.04615557225233213,0.04067796610169491,2008-09,False,true_negative
655,0,0.06387131514354409,0.06610169491525424,2008-09,False,true_negative
656,0,0.06898324152119584,0.061016949152542375,2008-09,False,true_negative
657,0,0.06484436697365743,0.04745762711864407,2008-09,False,true_negative
659,0,0.037355533817685665,0.08135593220338982,2008-09,False,true_negative
660,0,0.062416015393803564,0.04745762711864407,2008-09,False,true_negative
661,0,0.0879241044706357,0.08135593220338982,2008-09,False,true_negative
662,0,0.05559649787259957,0.06779661016949153,2008-09,False,true_negative
663,0,0.025962339702007734,0.07457627118644068,2008-09,False,true_negative
664,0,0.056769894188655405,0.04067796610169491,2008-09,False,true_negative
665,0,0.0397694968795032,0.07288135593220339,2008-09,False,true_negative
667,0,0.07272399698080244,0.05423728813559322,2008-09,False,true_negative
668,0,0.08913425455400344,0.04745762711864407,2008-09,False,true_negative
669,0,0.051331360983837365,0.04745762711864407,2008-09,False,true_negative
670,0,0.09186145506749181,0.07457627118644068,2008-09,True,false_positive
671,0,0.0649377955347185,0.05423728813559322,2008-09,False,true_negative
673,0,0.03388111850239543,0.04745762711864407,2008-09,False,true_negative
675,0,0.025803352761398068,0.06779661016949153,2008-09,False,true_negative
676,0,0.08641012516895163,0.08813559322033898,2008-09,False,true_negative
677,0,0.05714053800569263,0.05423728813559322,2008-09,False,true_negative
679,0,0.08218840371406026,0.08135593220338982,2008-09,False,true_negative
680,0,0.05203513337355714,0.08813559322033898,2008-09,False,true_negative
681,0,0.0775590047513394,0.04745762711864407,2008-09,False,true_negative
682,0,0.05177609384221219,0.061016949152542375,2008-09,False,true_negative
683,0,0.07754640106469403,0.08813559322033898,2008-09,False,true_negative
684,0,0.09700488394484164,0.061016949152542375,2008-09,True,false_positive
685,0,0.09445915124761804,0.061016949152542375,2008-09,True,false_positive
686,0,0.04423920738842913,0.07457627118644068,2008-09,False,true_negative
687,0,0.06217851454890097,0.06779661016949153,2008-09,False,true_negative
688,0,0.03943939076345677,0.04745762711864407,2008-09,False,true_negative
690,0,0.1124176356287908,0.04067796610169491,2008-09,True,false_positive
692,0,0.04837965267656166,0.04067796610169491,2008-09,False,true_negative
694,0,0.06478774637397273,0.04745762711864407,2008-09,False,true_negative
695,0,0.08126362848246144,0.04067796610169491,2008-09,False,true_negative
696,0,0.042339518069726335,0.07457627118644068,2008-09,False,true_negative
697,0,0.04912258361420624,0.08135593220338982,2008-09,False,true_negative
699,0,0.03923525189007093,0.04067796610169491,2008-09,False,true_negative
700,0,0.05477476424867026,0.1423728813559322,2008-09,False,true_negative
701,0,0.07461890262846683,0.07457627118644068,2008-09,False,true_negative
702,0,0.05915416164254194,0.061016949152542375,2008-09,False,true_negative
703,0,0.069064982995721,0.03389830508474576,2008-09,False,true_negative
704,0,0.06850334780380624,0.04067796610169491,2008-09,False,true_negative
710,0,0.0743098664880155,0.04745762711864407,2008-09,False,true_negative
711,0,0.04671390456778407,0.03389830508474576,2008-09,False,true_negative
716,0,0.05776846567407116,0.03389830508474576,2008-09,False,true_negative
717,0,0.05321341211791527,0.05423728813559322,2008-09,False,true_negative
718,0,0.07105232309020289,0.061016949152542375,2008-09,False,true_negative
719,0,0.0437366568350138,0.04067796610169491,2008-09,False,true_negative
721,0,0.05101491851440843,0.06779661016949153,2008-09,False,true_negative
722,0,0.0280071482227025,0.04745762711864407,2008-09,False,true_negative
723,0,0.044136668544156966,0.04745762711864407,2008-09,False,true_negative
724,0,0.032770171352656766,0.04067796610169491,2008-09,False,true_negative
727,0,0.07386125162171862,0.04745762711864407,2008-09,False,true_negative
728,0,0.0374670881092242,0.061016949152542375,2008-09,False,true_negative
729,0,0.0312532685536899,0.04745762711864407,2008-09,False,true_negative
731,0,0.03712413897699953,0.04745762711864407,2008-09,False,true_negative
732,0,0.05261381998276813,0.08135593220338982,2008-09,False,true_negative
733,0,0.0719355437690015,0.06779661016949153,2008-09,False,true_negative
734,0,0.03508150176353556,0.04745762711864407,2008-09,False,true_negative
735,0,0.0586830589049473,0.14915254237288136,2008-09,False,true_negative
736,0,0.07804578821027743,0.04067796610169491,2008-09,False,true_negative
737,0,0.0425713753868113,0.06779661016949153,2008-09,False,true_negative
738,0,0.05517909969261536,0.04745762711864407,2008-09,False,true_negative
739,0,0.04227707995138813,0.04745762711864407,2008-09,False,true_negative
740,0,0.04045316194766737,0.04745762711864407,2008-09,False,true_negative
741,0,0.039054531403969465,0.05423728813559322,2008-09,False,true_negative
742,0,0.054626622667637736,0.04745762711864407,2008-09,False,true_negative
743,0,0.0558630961596066,0.061016949152542375,2008-09,False,true_negative
744,0,0.05663114101351723,0.04067796610169491,2008-09,False,true_negative
745,0,0.046686392953978965,0.04067796610169491,2008-09,False,true_negative
746,0,0.0738177863355489,0.04745762711864407,2008-09,False,true_negative
747,0,0.08121359457533006,0.04745762711864407,2008-09,False,true_negative
749,0,0.05208698532076877,0.04745762711864407,2008-09,False,true_negative
755,0,0.03888565775970037,0.04067796610169491,2008-09,False,true_negative
756,0,0.03477011504096197,0.04745762711864407,2008-09,False,true_negative
757,0,0.06532683406700757,0.04745762711864407,2008-09,False,true_negative
758,0,0.05695960814544973,0.04067796610169491,2008-09,False,true_negative
759,0,0.0755371595816151,0.05423728813559322,2008-09,False,true_negative
760,0,0.032629340472045264,0.05423728813559322,2008-09,False,true_negative
761,0,0.07196975276706509,0.04745762711864407,2008-09,False,true_negative
762,0,0.04917215706329153,0.05423728813559322,2008-09,False,true_negative
763,0,0.07436884566054987,0.04745762711864407,2008-09,False,true_negative
764,0,0.05353531810706177,0.06779661016949153,2008-09,False,true_negative
767,0,0.05279155373012947,0.04745762711864407,2008-09,False,true_negative
768,0,0.06004797393482789,0.06779661016949153,2008-09,False,true_negative
770,0,0.05813995204074927,0.04745762711864407,2008-09,False,true_negative
771,0,0.0379403443890488,0.04745762711864407,2008-09,False,true_negative
772,0,0.055024156948109165,0.04067796610169491,2008-09,False,true_negative
773,0,0.05553987657379413,0.006779661016949152,2008-09,False,true_negative
774,0,0.08267310089219873,0.05423728813559322,2008-09,False,true_negative
775,0,0.04332960743924987,0.04745762711864407,2008-09,False,true_negative
777,0,0.04826465532872043,0.05423728813559322,2008-09,False,true_negative
778,0,0.06174177922744317,0.05423728813559322,2008-09,False,true_negative
779,0,0.02592168771468357,0.07457627118644068,2008-09,False,true_negative
780,0,0.033971000998795034,0.05423728813559322,2008-09,False,true_negative
781,0,0.06411235795189384,0.04067796610169491,2008-09,False,true_negative
782,0,0.09231134194803632,0.05423728813559322,2008-09,True,false_positive
783,0,0.05003940096034284,0.02711864406779661,2008-09,False,true_negative
784,0,0.07287796585423727,0.05423728813559322,2008-09,False,true_negative
785,0,0.03579417349189044,0.06779661016949153,2008-09,False,true_negative
787,0,0.06101165781770457,0.04745762711864407,2008-09,False,true_negative
788,0,0.03422051113040763,0.04067796610169491,2008-09,False,true_negative
789,0,0.058209931321740065,0.04745762711864407,2008-09,False,true_negative
790,0,0.05988325763373337,0.04745762711864407,2008-09,False,true_negative
791,0,0.04929649291431843,0.061016949152542375,2008-09,False,true_negative
794,0,0.04076614097927123,0.061016949152542375,2008-09,False,true_negative
796,0,0.075920475085561,0.04067796610169491,2008-09,False,true_negative
797,1,0.028266340883779134,0.05423728813559322,2008-09,False,false_negative
799,0,0.0515326528790094,0.020338983050847456,2008-09,False,true_negative
800,0,0.0826891284131945,0.05423728813559322,2008-09,False,true_negative
801,0,0.0392188056589568,0.08135593220338982,2008-09,False,true_negative
802,0,0.05078989565968153,0.04067796610169491,2008-09,False,true_negative
803,0,0.040333860122691,0.05423728813559322,2008-09,False,true_negative
804,0,0.03366367623345107,0.03389830508474576,2008-09,False,true_negative
805,0,0.05568440507541267,0.020338983050847456,2008-09,False,true_negative
806,0,0.05517233256227657,0.020338983050847456,2008-09,False,true_negative
807,0,0.0348659588200119,0.10847457627118644,2008-09,False,true_negative
808,0,0.052598336926732166,0.03389830508474576,2008-09,False,true_negative
809,0,0.08237503279759116,0.061016949152542375,2008-09,False,true_negative
810,0,0.09616044205568454,0.16779661016949152,2008-09,True,false_positive
812,0,0.03185209828304713,0.04067796610169491,2008-09,False,true_negative
813,0,0.05298773062645307,0.04067796610169491,2008-09,False,true_negative
814,0,0.04742409411450474,0.16271186440677965,2008-09,False,true_negative
815,0,0.052036196226081265,0.04067796610169491,2008-09,False,true_negative
819,0,0.054363066779286796,0.04745762711864407,2008-09,False,true_negative
821,0,0.04230948381311437,0.04067796610169491,2008-09,False,true_negative
822,0,0.0379231296684418,0.013559322033898305,2008-09,False,true_negative
823,0,0.05834127634998553,0.013559322033898305,2008-09,False,true_negative
824,0,0.06354709919578756,0.020338983050847456,2008-09,False,true_negative
825,0,0.06893798292548313,0.04745762711864407,2008-09,False,true_negative
826,1,0.08331014125244567,0.03389830508474576,2008-09,False,false_negative
827,0,0.07810534499235547,0.061016949152542375,2008-09,False,true_negative
829,0,0.06511452486252443,0.06779661016949153,2008-09,False,true_negative
830,0,0.0389361178824163,0.03389830508474576,2008-09,False,true_negative
831,1,0.0672510009615831,0.08135593220338982,2008-09,False,false_negative
832,0,0.041175277642542994,0.020338983050847456,2008-09,False,true_negative
833,0,0.0590035370304405,0.013559322033898305,2008-09,False,true_negative
835,0,0.0635671243187861,0.013559322033898305,2008-09,False,true_negative
836,0,0.07852637473926156,0.04745762711864407,2008-09,False,true_negative
838,0,0.0562042591962253,0.04067796610169491,2008-09,False,true_negative
839,0,0.048748528043917966,0.04067796610169491,2008-09,False,true_negative
841,0,0.0519807831246795,0.061016949152542375,2008-09,False,true_negative
842,0,0.050888947023155696,0.020338983050847456,2008-09,False,true_negative
843,0,0.059257561740073704,0.006779661016949152,2008-09,False,true_negative
845,0,0.10174613607839321,0.02711864406779661,2008-09,True,false_positive
848,0,0.06717880427993826,0.061016949152542375,2008-09,False,true_negative
849,0,0.0550455212153018,0.03389830508474576,2008-09,False,true_negative
851,0,0.020588083848343267,0.04745762711864407,2008-09,False,true_negative
852,0,0.0436603194800888,0.006779661016949152,2008-09,False,true_negative
853,0,0.08041953433490516,0.013559322033898305,2008-09,False,true_negative
854,0,0.0535816420884192,0.06779661016949153,2008-09,False,true_negative
856,0,0.06957603172027803,0.061016949152542375,2008-09,False,true_negative
857,0,0.0666361215335403,0.04745762711864407,2008-09,False,true_negative
858,0,0.05244423294805137,0.02711864406779661,2008-09,False,true_negative
859,0,0.05361981588506304,0.04067796610169491,2008-09,False,true_negative
860,0,0.03623007345817356,0.04067796610169491,2008-09,False,true_negative
861,0,0.033493287171032136,0.07457627118644068,2008-09,False,true_negative
863,0,0.07578903783560566,0.05423728813559322,2008-09,False,true_negative
864,0,0.03916616733986834,0.013559322033898305,2008-09,False,true_negative
867,0,0.05232298430386789,0.04745762711864407,2008-09,False,true_negative
869,0,0.07136772798809103,0.04067796610169491,2008-09,False,true_negative
870,0,0.10565411125614738,0.020338983050847456,2008-09,True,false_positive
871,1,0.09355826644502745,0.013559322033898305,2008-09,True,true_positive
873,0,0.056971395396631264,0.061016949152542375,2008-09,False,true_negative
874,0,0.0813628606348048,0.04067796610169491,2008-09,False,true_negative
875,0,0.03866484528352853,0.04067796610169491,2008-09,False,true_negative
878,0,0.036298704266979766,0.04745762711864407,2008-09,False,true_negative
879,0,0.047187928884470466,0.04067796610169491,2008-09,False,true_negative
880,0,0.0737703510602764,0.020338983050847456,2008-09,False,true_negative
881,0,0.04941136676376353,0.03389830508474576,2008-09,False,true_negative
882,0,0.040055104410910966,0.020338983050847456,2008-09,False,true_negative
883,0,0.0762306477971742,0.02711864406779661,2008-09,False,true_negative
884,0,0.049197921096973636,0.061016949152542375,2008-09,False,true_negative
885,0,0.062050555660774574,0.02711864406779661,2008-09,False,true_negative
886,0,0.06385210436963278,0.04745762711864407,2008-09,False,true_negative
888,0,0.03357287977511947,0.013559322033898305,2008-09,False,true_negative
889,0,0.05773648638821633,0.04576271186440678,2008-09,False,true_negative
890,0,0.038328620128573195,0.04067796610169491,2008-09,False,true_negative
891,0,0.07523003275811523,0.059322033898305086,2008-09,False,true_negative
892,0,0.0593281475377778,0.020338983050847456,2008-09,False,true_negative
894,0,0.030925963707328797,0.020338983050847456,2008-09,False,true_negative
895,0,0.04722033141546406,0.061016949152542375,2008-09,False,true_negative
896,0,0.0722292748608722,0.020338983050847456,2008-09,False,true_negative
897,0,0.07445939637759709,0.04067796610169491,2008-09,False,true_negative
898,0,0.046714443670809035,0.04067796610169491,2008-09,False,true_negative
900,0,0.028489133086697066,0.04067796610169491,2008-09,False,true_negative
901,0,0.0447798253185425,0.04745762711864407,2008-09,False,true_negative
902,0,0.0318890059196063,0.020338983050847456,2008-09,False,true_negative
904,0,0.0646988310663099,0.020338983050847456,2008-09,False,true_negative
906,0,0.05027661774089864,0.04067796610169491,2008-09,False,true_negative
908,0,0.022250224057019832,0.04067796610169491,2008-09,False,true_negative
910,0,0.06248073206274123,0.04067796610169491,2008-09,False,true_negative
911,0,0.059267953729539004,0.04745762711864407,2008-09,False,true_negative
913,0,0.05528478099052877,0.04067796610169491,2008-09,False,true_negative
915,0,0.03236031474885467,0.02711864406779661,2008-09,False,true_negative
916,0,0.0179923341570473,0.03389830508474576,2008-09,False,true_negative
917,0,0.04376329489971827,0.03389830508474576,2008-09,False,true_negative
918,0,0.0317014352624906,0.03389830508474576,2008-09,False,true_negative
919,0,0.052645690889670395,0.020338983050847456,2008-09,False,true_negative
920,0,0.05074823204645263,0.07457627118644068,2008-09,False,true_negative
921,0,0.023047012163876366,0.02711864406779661,2008-09,False,true_negative
922,0,0.02133896682633063,0.020338983050847456,2008-09,False,true_negative
923,0,0.0664637429075306,0.061016949152542375,2008-09,False,true_negative
924,1,0.0940756447633221,0.02711864406779661,2008-09,True,true_positive
925,0,0.0695242991726167,0.020338983050847456,2008-09,False,true_negative
926,1,0.1338097661017774,0.04067796610169491,2008-09,True,true_positive
927,0,0.02763053395954773,0.04745762711864407,2008-09,False,true_negative
929,1,0.1201101886904478,0.020338983050847456,2008-09,True,true_positive
931,0,0.05339751268974874,0.04067796610169491,2008-09,False,true_negative
933,0,0.04852583622521877,0.020338983050847456,2008-09,False,true_negative
934,0,0.05684287525574024,0.03389830508474576,2008-09,False,true_negative
935,0,0.0346181404698645,0.013559322033898305,2008-09,False,true_negative
937,0,0.04161004917748756,0.04745762711864407,2008-09,False,true_negative
938,0,0.05789088342813767,0.013559322033898305,2008-09,False,true_negative
940,0,0.07344785176611833,0.03389830508474576,2008-09,False,true_negative
941,0,0.050878649173519634,0.04067796610169491,2008-09,False,true_negative
942,0,0.07445287686209297,0.04745762711864407,2008-09,False,true_negative
943,0,0.09032443463518891,0.04745762711864407,2008-09,False,true_negative
944,0,0.0469942896665821,0.020338983050847456,2008-09,False,true_negative
945,0,0.029094975995566,0.04745762711864407,2008-09,False,true_negative
948,0,0.051808105752426836,0.07457627118644068,2008-09,False,true_negative
949,0,0.0659607326690166,0.04067796610169491,2008-09,False,true_negative
950,0,0.0230535499183258,0.061016949152542375,2008-09,False,true_negative
951,0,0.045527789025870465,0.020338983050847456,2008-09,False,true_negative
952,0,0.07267501091846586,0.006779661016949152,2008-09,False,true_negative
955,0,0.048734904642018406,0.013559322033898305,2008-09,False,true_negative
957,0,0.04735302051598317,0.013559322033898305,2008-09,False,true_negative
958,0,0.07902704758403574,0.04067796610169491,2008-09,False,true_negative
960,0,0.0544404118846053,0.04067796610169491,2008-09,False,true_negative
961,0,0.0348532739441018,0.05423728813559322,2008-09,False,true_negative
962,0,0.0167501824293854,0.013559322033898305,2008-09,False,true_negative
963,0,0.058163125657225666,0.04067796610169491,2008-09,False,true_negative
964,0,0.032261598497971666,0.03389830508474576,2008-09,False,true_negative
965,0,0.03782876308400173,0.020338983050847456,2008-09,False,true_negative
966,0,0.061331696094082566,0.04745762711864407,2008-09,False,true_negative
968,0,0.04641575820232313,0.05254237288135593,2008-09,False,true_negative
969,0,0.04110554521507153,0.020338983050847456,2008-09,False,true_negative
970,0,0.09339449042180215,0.03389830508474576,2008-09,True,false_positive
971,0,0.04462669743790829,0.05423728813559322,2008-09,False,true_negative
974,0,0.04461119407356853,0.03389830508474576,2008-09,False,true_negative
975,0,0.012811009740505702,0.04067796610169491,2008-09,False,true_negative
976,0,0.05250726523615313,0.02711864406779661,2008-09,False,true_negative
977,0,0.07360705129320193,0.03389830508474576,2008-09,False,true_negative
979,0,0.05452800803240507,0.02711864406779661,2008-09,False,true_negative
980,0,0.018156254414964202,0.02711864406779661,2008-09,False,true_negative
981,0,0.05834227978005383,0.059322033898305086,2008-09,False,true_negative
982,0,0.022854893353129402,0.02711864406779661,2008-09,False,true_negative
983,0,0.04646090098090074,0.020338983050847456,2008-09,False,true_negative
984,0,0.042321806298683796,0.020338983050847456,2008-09,False,true_negative
985,0,0.08050261528463758,0.03389830508474576,2008-09,False,true_negative
986,0,0.055262763730725695,0.02711864406779661,2008-09,False,true_negative
987,0,0.031157301768586932,0.04067796610169491,2008-09,False,true_negative
988,0,0.03397531759061,0.020338983050847456,2008-09,False,true_negative
990,0,0.07024286735620207,0.04745762711864407,2008-09,False,true_negative
991,0,0.04157805720132757,0.020338983050847456,2008-09,False,true_negative
992,0,0.04504722237556156,0.05423728813559322,2008-09,False,true_negative
993,0,0.04867185108865213,0.05423728813559322,2008-09,False,true_negative
994,0,0.021806079027355568,0.02711864406779661,2008-09,False,true_negative
995,0,0.0393915520190058,0.15593220338983052,2008-09,False,true_negative
997,0,0.018320090218218,0.020338983050847456,2008-09,False,true_negative
998,0,0.05953769337481451,0.020338983050847456,2008-09,False,true_negative
999,0,0.04448606549498004,0.04067796610169491,2008-09,False,true_negative
1000,0,0.027091937379722302,0.02711864406779661,2008-09,False,true_negative
1001,0,0.05283746509968049,0.04745762711864407,2008-09,False,true_negative
1002,0,0.04104995771915123,0.04745762711864407,2008-09,False,true_negative
1006,0,0.014236284219284667,0.03389830508474576,2008-09,False,true_negative
1007,0,0.08049193099177539,0.06779661016949153,2008-09,False,true_negative
1008,0,0.0346338231025079,0.04067796610169491,2008-09,False,true_negative
1009,0,0.040049154906672664,0.04745762711864407,2008-09,False,true_negative
1010,0,0.08333013115589523,0.020338983050847456,2008-09,False,true_negative
1011,0,0.052501688782286365,0.061016949152542375,2008-09,False,true_negative
1012,0,0.05392689976107317,0.02711864406779661,2008-09,False,true_negative
1013,0,0.050818672591302405,0.03389830508474576,2008-09,False,true_negative
1014,0,0.0713197315283039,0.04745762711864407,2008-09,False,true_negative
1015,0,0.04981405499224013,0.061016949152542375,2008-09,False,true_negative
1016,0,0.03613599184130024,0.03898305084745763,2008-09,False,true_negative
1017,0,0.049534560521547456,0.04745762711864407,2008-09,False,true_negative
1018,0,0.059051045271408094,0.04745762711864407,2008-09,False,true_negative
1019,0,0.046461274415014,0.013559322033898305,2008-09,False,true_negative
1020,0,0.0402862077605544,0.020338983050847456,2008-09,False,true_negative
1021,0,0.07241007563696084,0.020338983050847456,2008-09,False,true_negative
1022,0,0.08550212800210262,0.03389830508474576,2008-09,False,true_negative
1023,0,0.051294148173847066,0.020338983050847456,2008-09,False,true_negative
1024,0,0.05955211061021076,0.03389830508474576,2008-09,False,true_negative
1025,0,0.0733046280182843,0.04067796610169491,2008-09,False,true_negative
1026,0,0.08204711213982534,0.03389830508474576,2008-09,False,true_negative
1028,0,0.06559865771954027,0.020338983050847456,2008-09,False,true_negative
1029,1,0.048086056788886895,0.04745762711864407,2008-09,False,false_negative
1030,0,0.08992981907168496,0.03389830508474576,2008-09,False,true_negative
1035,0,0.0581370359839,0.02711864406779661,2008-09,False,true_negative
1039,0,0.06397671314725457,0.04745762711864407,2008-09,False,true_negative
1040,0,0.060838576556016204,0.05423728813559322,2008-09,False,true_negative
1041,0,0.1080890451683441,0.03389830508474576,2008-09,True,false_positive
1042,0,0.059596922404470704,0.04745762711864407,2008-09,False,true_negative
1043,0,0.0430189163984428,0.04745762711864407,2008-09,False,true_negative
1044,0,0.053053833144451695,0.013559322033898305,2008-09,False,true_negative
1045,0,0.05023874460118777,0.020338983050847456,2008-09,False,true_negative
1046,0,0.0709164251804834,0.03389830508474576,2008-09,False,true_negative
1047,0,0.07931516003752881,0.020338983050847456,2008-09,False,true_negative
1050,0,0.0681996101503306,0.02711864406779661,2008-09,False,true_negative
1051,0,0.077040638577716,0.02711864406779661,2008-09,False,true_negative
1053,0,0.05283467048590937,0.03389830508474576,2008-09,False,true_negative
1054,0,0.042394755901759895,0.15593220338983052,2008-09,False,true_negative
1055,0,0.0829159922597223,0.03389830508474576,2008-09,False,true_negative
1056,0,0.05928613404142457,0.020338983050847456,2008-09,False,true_negative
1059,0,0.08931675309528826,0.020338983050847456,2008-09,False,true_negative
1060,0,0.06786798489099116,0.02711864406779661,2008-09,False,true_negative
1061,0,0.0782930793775836,0.020338983050847456,2008-09,False,true_negative
1062,1,0.048122132076947495,0.03389830508474576,2008-09,False,false_negative
1063,0,0.074213889348486,0.03389830508474576,2008-09,False,true_negative
1064,0,0.0404900459881944,0.04745762711864407,2008-09,False,true_negative
1065,0,0.10047093858218636,0.013559322033898305,2008-09,True,false_positive
1066,0,0.050984668095956164,0.03389830508474576,2008-09,False,true_negative
1067,0,0.060739626554244065,0.04745762711864407,2008-09,False,true_negative
1068,0,0.05159917201061346,0.05423728813559322,2008-09,False,true_negative
1069,0,0.04688974789223473,0.02711864406779661,2008-09,False,true_negative
1071,0,0.054848403336532965,0.020338983050847456,2008-09,False,true_negative
1072,0,0.042545755990174766,0.03389830508474576,2008-09,False,true_negative
