row_index,rank,feature,contribution,observed_value
1166,5,f_121,-0.0040000000000000036,15.73
893,1,f_035,-0.014968940887861493,64.4228
893,2,f_351,-0.01178893617021276,0.0124
893,3,f_282,0.007873573309920973,0.0017
893,4,f_496,0.007731063829787235,124.9075
893,5,f_408,-0.0077208510638297895,8.8319
876,1,f_351,-0.02334495830174374,0.0098
876,2,f_205,-0.011857205817540767,4.83
876,3,f_563,-0.01171744680851064,0.8979
876,4,f_499,-0.008000000000000007,540.0
876,5,f_215,-0.008000000000000007,0.1233
1003,1,f_317,-0.008000000000000004,0.211
1003,2,f_130,-0.004521877486077963,0.6304
1003,3,f_431,-0.0040000000000000036,2.5228
1003,4,f_177,-0.0040000000000000036,1.026
1003,5,f_213,-0.0040000000000000036,0.0271
283,1,f_059,0.027499574468085097,23.7109
283,2,f_469,-0.011999999999999983,4.742
283,3,f_302,-0.011999999999999983,0.2667
283,4,f_125,-0.008268936170212751,1.569
283,5,f_307,-0.0068375260330702375,0.0887
146,1,f_031,-0.01976510638297871,4.6681
146,2,f_341,0.01951659574468085,3.2989
146,3,f_252,-0.01200000000000001,5.1503
146,4,f_159,-0.008000000000000007,241.0
146,5,f_469,-0.008000000000000007,4.5313
1491,1,f_454,-0.01153702127659574,12.9571
1491,2,f_479,-0.007690212765957445,1.3322
1491,3,f_541,0.004,6.214
1491,4,f_075,0.004,-0.024
1491,5,f_577,0.004,19.2104
557,1,f_033,-0.01537927180101887,8.3324
557,2,f_366,-0.008,0.0059
557,3,f_306,0.008,0.1041
557,4,f_056,-0.0076336633663366335,0.9236
557,5,f_409,0.0040000000000000036,2.0657
232,1,f_064,0.027119095191931536,32.0473
232,2,f_065,0.01999999999999999,38.5498
232,3,f_214,-0.015707234042553225,0.1142
232,4,f_477,0.015369383092155381,10.8564
232,5,f_076,-0.012248510638297877,0.0313
1314,1,f_563,-0.008,0.8112
1314,2,f_175,-0.008,0.6776
1314,3,f_019,-0.008,9.8773
1314,4,f_140,-0.007768510638297879,0.0522
1314,5,f_099,0.0077344680851063816,0.0828
58,1,f_152,0.023244255319148893,4.5412
58,2,f_075,-0.02321361702127661,-0.0578
58,3,f_287,0.011886993101253351,1.3642
58,4,f_059,0.008248510638297846,15.9527
58,5,f_310,-0.008000000000000007,0.2561
342,1,f_103,0.01951398880895283,-0.0072
342,2,f_316,-0.01619918295026268,8.067
342,3,f_510,0.008000000000000007,76.6551
342,4,f_250,-0.007999999999999993,61.7571
342,5,f_090,-0.00775489361702128,9064.1301
549,1,f_202,-0.0077719148936170115,4.745
549,2,f_205,-0.007532051282051276,5.07
549,3,f_523,0.007472178060413358,0.0306
549,4,f_577,-0.007472178060413344,17.9606
549,5,f_561,-0.003999999999999997,8.3522
116,1,f_059,0.016000000000000014,24.2918
116,2,f_469,-0.011765106382978716,3.8603
116,3,f_577,0.008000000000000014,9.8559
116,4,f_214,-0.007999999999999993,0.1051
116,5,f_175,-0.007999999999999993,0.6467
175,1,f_031,-0.023587394084433305,4.6761
175,2,f_341,0.019182349134331034,3.2699
175,3,f_103,0.01916255319148938,-0.0019
175,4,f_059,0.00841928692044197,27.7282
175,5,f_227,-0.008000000000000007,0.0135
1361,1,f_059,-0.012041244791232544,-5.68
1361,2,f_125,-0.01200000000000001,1.376
1361,3,f_459,-0.008000000000000007,1.4704
1361,4,f_488,-0.007720851063829803,961.9048
1361,5,f_065,0.007438297872340405,37.8425
1152,1,f_213,-0.011854674008549504,0.021
1152,2,f_351,-0.011744680851063824,0.0101
1152,3,f_296,-0.008000000000000007,4245.4823
1152,4,f_058,-0.008000000000000007,4.5077
1152,5,f_129,-0.008000000000000007,-2.647
435,1,f_059,0.03927982111397206,14.7345
435,2,f_445,-0.016000000000000014,0.5355
435,3,f_064,0.011751489361702117,25.2655
435,4,f_227,-0.008000000000000007,0.0104
435,5,f_275,-0.008000000000000007,0.0218
183,1,f_103,0.026942061219647206,-0.0047
183,2,f_075,-0.012000000000000038,-0.0344
183,3,f_510,0.011532051282051287,86.7725
183,4,f_459,-0.011364527046599238,2.2858
183,5,f_488,-0.008000000000000007,782.7027
795,1,f_127,-0.0040000000000000036,0.788
795,2,f_542,-0.0040000000000000036,0.1143
795,3,f_522,-0.0040000000000000036,4.2135
795,4,f_294,-0.0040000000000000036,134.9975
795,5,f_075,-0.0040000000000000036,-0.0178
1225,1,f_059,0.01975148936170215,4.1591
1225,2,f_268,0.008000000000000007,22.328
1225,3,f_336,0.008000000000000007,13.2979
1225,4,f_207,-0.008000000000000007,23.46
1225,5,f_091,-0.008000000000000007,-0.0377
946,1,f_294,0.007492765957446804,133.7672
946,2,f_125,-0.0040000000000000036,1.739
946,3,f_412,-0.0040000000000000036,23.1049
946,4,f_024,-0.0040000000000000036,-11532.25
946,5,f_140,-0.0040000000000000036,3.225
1442,1,f_577,-0.012000000000000004,16.9589
1442,2,f_056,0.011720851063829786,0.9332
1442,3,f_549,-0.0040000000000000036,0.8552
1442,4,f_035,-0.0040000000000000036,64.415
1442,5,f_448,-0.0040000000000000036,0.0873
264,1,f_031,-0.028282553191489354,4.7112
264,2,f_059,0.01918638297872341,18.63
264,3,f_428,0.008000000000000007,3.8409
264,4,f_078,-0.007999999999999993,-0.0928
264,5,f_571,-0.007768510638297865,2.3553
1236,1,f_510,0.015482553191489348,76.1221
1236,2,f_333,0.01178893617021276,7.8184
1236,3,f_183,-0.008000000000000007,20.297
1236,4,f_489,-0.008000000000000007,0.0
1236,5,f_377,0.007999999999999993,0.0018
1229,1,f_021,0.015441702127659565,-5215.5
1229,2,f_183,-0.011999999999999997,16.446
1229,3,f_182,-0.008,15.52
1229,4,f_187,-0.00730631034364615,11.93
1229,5,f_455,-0.0042314893617021315,2.1806
44,1,f_064,0.0239508423340922,31.6955
44,2,f_059,0.016000000000000042,8.3045
44,3,f_510,0.015353191489361706,76.8946
44,4,f_225,-0.012758364312267678,2080.8999
44,5,f_392,-0.01200000000000001,0.0084
449,1,f_255,-0.015472178060413344,0.6329
449,2,f_577,-0.011999999999999997,22.631
449,3,f_341,0.011748085106382984,3.169
449,4,f_587,0.008000000000000007,0.0355
449,5,f_007,-0.00799999999999998,0.1243
1316,1,f_405,0.01141787234042553,0.0076
1316,2,f_282,0.011199999999999995,0.0099
1316,3,f_539,0.010981140192534197,0.9627
1316,4,f_027,-0.008000000000000007,7.3317
1316,5,f_182,-0.0077072340425531904,15.41
31,1,f_175,-0.01200000000000001,0.6817
31,2,f_510,0.011864496260448734,59.4595
31,3,f_075,-0.011328798185941041,-0.0404
31,4,f_059,0.008620428234956734,13.1482
31,5,f_153,-0.008000000000000007,0.0213
1315,1,f_344,-0.008000000000000007,46.2632
1315,2,f_272,-0.008000000000000007,59.807
1315,3,f_062,-0.008000000000000007,130.4936
1315,4,f_199,0.007999999999999993,25.55
1315,5,f_488,0.007999999999999993,0.0
1005,1,f_577,-0.016000000000000007,96.9601
1005,2,f_455,0.008,4.3292
1005,3,f_035,-0.008,64.3447
1005,4,f_021,0.008,-5187.75
1005,5,f_129,-0.007788936170212764,-2.93
1424,1,f_078,-0.008000000000000004,0.0127
1424,2,f_571,-0.004,1.4106
1424,3,f_161,-0.004,693.0
1424,4,f_215,-0.004,0.1239
1424,5,f_323,-0.004,4.3203
465,1,f_033,-0.023328798185941045,8.3324
465,2,f_341,-0.008,2.8448
465,3,f_295,-0.008,158.3098
465,4,f_080,-0.008,0.0836
465,5,f_305,0.007751489361702127,0.3511
41,1,f_019,-0.008000000000000007,12.4222
41,2,f_485,-0.007751489361702127,0.0
41,3,f_460,-0.007700425531914884,17.6569
41,4,f_103,0.007489361702127648,-0.0077
41,5,f_180,-0.004309787234042559,22.25
1431,1,f_483,-0.008000000000000007,0.0
1431,2,f_488,0.008,0.0
1431,3,f_065,0.007741276595744674,34.4785
1431,4,f_489,-0.0040000000000000105,471.1044
1431,5,f_187,-0.0040000000000000105,14.31
459,1,f_103,0.015021084358439823,-0.0078
459,2,f_130,-0.011690212765957456,0.6556
459,3,f_510,0.01157536591068506,77.707
459,4,f_499,-0.008000000000000007,817.0213
459,5,f_287,0.007778723404255318,0.2465
130,1,f_075,-0.020000000000000004,-0.0425
130,2,f_333,-0.01200000000000001,4.3306
130,3,f_059,0.011292295194379076,15.7936
130,4,f_390,-0.008000000000000007,1.4381
130,5,f_541,-0.007999999999999993,6.7186
709,1,f_310,-0.027720079465774317,0.222
709,2,f_059,0.024276925969058186,16.6491
709,3,f_103,0.0191466478533652,-0.008
709,4,f_204,-0.011472340425531913,0.9009
709,5,f_477,0.01123588106928533,12.4472
461,1,f_014,0.011999999999999983,2.9193
461,2,f_550,0.007999999999999993,13.11
461,3,f_333,0.007869947275922662,6.3776
461,4,f_091,-0.007703829787234051,-0.0246
461,5,f_007,-0.007599029911075195,0.1256
104,1,f_310,-0.015436708860759492,0.256
104,2,f_090,-0.008,8246.59
104,3,f_208,-0.007768510638297865,124.799
104,4,f_079,-0.0075805693887459474,0.0725
104,5,f_124,-0.007336866010598027,15.68
1345,1,f_059,0.02625883077208673,5.17
1345,2,f_033,-0.01586267605633805,8.2061
1345,3,f_417,0.007999999999999993,5.5611
1345,4,f_455,-0.007768510638297893,2.1706
1345,5,f_539,0.007744680851063834,0.9972
1031,1,f_125,-0.008000000000000007,1.418
1031,2,f_281,0.008,0.0114
1031,3,f_066,-0.007414468085106388,715.7954
1031,4,f_091,0.004073042991595693,0.1479
1031,5,f_120,-0.0040000000000000036,6.3604
713,1,f_075,-0.0040000000000000036,-0.0441
713,2,f_563,-0.0040000000000000036,0.8327
713,3,f_522,-0.0040000000000000036,9.7869
713,4,f_446,-0.0040000000000000036,1.0821
713,5,f_201,-0.0040000000000000036,3.09
652,1,f_103,0.023482553191489355,-0.0063
652,2,f_021,0.01579914893617021,-4621.0
652,3,f_003,-0.008000000000000007,880.2317
652,4,f_287,-0.008000000000000007,0.3387
652,5,f_033,-0.008000000000000007,8.5288
1097,1,f_213,-0.01175148936170213,0.017
1097,2,f_091,-0.008000000000000007,0.1019
1097,3,f_103,0.008,-0.0144
1097,4,f_477,0.008,6.4921
1097,5,f_499,-0.007761702127659573,720.8122
1242,1,f_103,0.01919187286632143,-0.0057
1242,2,f_021,0.01200000000000001,-5333.0
1242,3,f_223,-0.011754893617021284,70.627
1242,4,f_169,-0.011748085106382977,0.698
1242,5,f_124,0.011710638297872361,16.07
1439,1,f_432,-0.007526020816653316,40.5447
1439,2,f_121,-0.00712375533428165,15.71
1439,3,f_317,-0.0048571428571428585,0.2506
1439,4,f_037,-0.004,66.0584
1439,5,f_227,-0.004,0.0102
1140,1,f_446,-0.008,0.9829
1140,2,f_443,-0.007999999999999993,0.4642
1140,3,f_316,0.007717446808510643,2.7882
1140,4,f_438,-0.007717446808510636,28.9157
1140,5,f_500,0.007507987220447286,994.7826
1004,1,f_119,-0.007903657448706514,0.9788
1004,2,f_563,-0.004,0.838
1004,3,f_103,-0.004,-0.0119
1004,4,f_017,-0.004,0.9595
1004,5,f_216,0.004,0.0984
1552,1,f_460,0.008000000000000014,10.9048
1552,2,f_317,-0.007999999999999986,0.2396
1552,3,f_339,0.007775319148936172,11.9491
1552,4,f_033,-0.004115744680851054,8.1605
1552,5,f_572,-0.0040000000000000036,5.83
928,1,f_122,-0.008,6.355
928,2,f_033,-0.007999999999999993,8.3436
928,3,f_059,0.007851721094439539,6.25
928,4,f_146,0.007851721094439539,0.0396
928,5,f_130,-0.00775489361702128,0.5638
48,1,f_341,0.011744680851063831,5.6218
48,2,f_205,0.011560851063829786,19.73
48,3,f_307,-0.011086036671368135,0.0758
48,4,f_213,-0.008382495948136157,0.0208
48,5,f_036,-0.007999999999999993,42.3337
527,1,f_002,-0.008,2124.8444
527,2,f_175,-0.008,0.5985
527,3,f_025,0.007448510638297878,0.9857
527,4,f_324,-0.007324784397722779,24.5707
527,5,f_091,-0.004258723404255316,0.0746
967,1,f_129,-0.007999999999999993,-3.591
967,2,f_239,-0.0040000000000000036,0.0057
967,3,f_207,-0.0040000000000000036,13.65
967,4,f_408,-0.0040000000000000036,7.5658
967,5,f_335,-0.0040000000000000036,1.5916
535,1,f_205,0.020000000000000004,13.57
535,2,f_270,0.016,23.2572
535,3,f_059,0.01200000000000001,3.1382
535,4,f_252,-0.008000000000000007,1.9069
535,5,f_586,-0.008000000000000007,-0.0012
828,1,f_045,0.011576477645515046,153.43
828,2,f_446,-0.010911078524864372,0.9938
828,3,f_027,0.008,7.3373
828,4,f_051,0.008,231.561
828,5,f_316,0.007717446808510636,4.5792
1354,1,f_056,-0.011778723404255315,0.9168
1354,2,f_405,0.008,0.0101
1354,3,f_523,0.007441702127659572,3.8191
1354,4,f_223,-0.0040000000000000105,206.0121
1354,5,f_098,-0.0040000000000000105,0.86
726,1,f_341,-0.011785531914893616,3.4869
726,2,f_025,-0.007999999999999998,1.0088
726,3,f_343,-0.007999999999999998,2.7805
726,4,f_136,0.004,77.2
726,5,f_051,0.004,231.656
1370,1,f_175,-0.012000000000000004,0.6553
1370,2,f_091,-0.008,0.1398
1370,3,f_561,-0.008,12.2248
1370,4,f_479,-0.007838866755201415,2.0012
1370,5,f_061,-0.007272999252056843,10.5591
1294,1,f_405,0.016000000000000056,0.0062
1294,2,f_121,0.014811823192700219,16.07
1294,3,f_539,0.01472078462390261,0.9362
1294,4,f_075,0.008000000000000035,0.0133
1294,5,f_021,0.008000000000000035,-5400.25
630,1,f_202,-0.008,5.892
630,2,f_457,-0.008,2.575
630,3,f_022,-0.008,2943.5
630,4,f_268,-0.007073479037004872,35.267
630,5,f_103,0.004151943462897531,-0.008
268,1,f_059,0.024000000000000007,14.0382
268,2,f_103,0.019703829787234048,-0.0084
268,3,f_310,-0.015565763647631042,0.255
268,4,f_131,-0.01200000000000001,0.9948
268,5,f_181,-0.01200000000000001,0.965
844,1,f_103,0.020000000000000018,-0.0079
844,2,f_033,-0.015731063829787215,8.5407
844,3,f_196,-0.00799999999999998,3.28
844,4,f_084,0.0077685106382979,0.127
844,5,f_351,-0.007272999252056822,0.0039
1204,1,f_078,-0.011999999999999997,0.0134
1204,2,f_129,-0.011707234042553194,-2.789
1204,3,f_252,-0.008000000000000007,1.7199
1204,4,f_431,-0.008000000000000007,1.627
1204,5,f_298,-0.008000000000000007,0.0364
1259,1,f_577,-0.01175148936170213,60.1633
1259,2,f_121,0.008,16.02
1259,3,f_132,0.008,2.1919
1259,4,f_008,-0.007999999999999993,1.3873
1259,5,f_563,-0.007999999999999993,0.8173
366,1,f_059,0.016010212765957446,6.3436
366,2,f_048,-0.008000000000000007,146.0945
366,3,f_214,-0.004503987240829357,0.1936
366,4,f_131,-0.004000000000000017,1.009
366,5,f_446,-0.004000000000000017,1.0048
1184,1,f_118,-0.011717446808510647,0.6071
1184,2,f_317,-0.008,0.2055
1184,3,f_571,0.008,2.22
1184,4,f_065,0.008,40.4031
1184,5,f_469,-0.00771404255319149,4.498
1095,1,f_479,-0.012000000000000004,2.4191
1095,2,f_296,-0.008,244.4945
1095,3,f_021,0.008,-5404.0
1095,4,f_017,0.0040000000000000036,0.9794
1095,5,f_055,0.0040000000000000036,2877.0
1528,1,f_059,0.008000000000000007,4.4209
1528,2,f_182,-0.007465531914893624,15.64
1528,3,f_569,0.0040000000000000036,45.6547
1528,4,f_541,0.0040000000000000036,6.401
1528,5,f_523,0.0040000000000000036,0.0802
1239,1,f_497,-0.008000000000000007,6.9173
1239,2,f_116,0.007999999999999993,0.9887
1239,3,f_317,-0.007679999999999992,0.2228
1239,4,f_102,-0.007568438003220615,0.0095
1239,5,f_081,0.004073527164672117,0.0187
397,1,f_125,-0.015782127659574458,1.347
397,2,f_477,0.015431489361702147,11.173
397,3,f_014,-0.011778723404255315,11.9853
397,4,f_317,-0.011507987220447269,0.2521
397,5,f_510,0.008000000000000007,55.0607
17,1,f_103,0.014951800826474508,-0.0066
17,2,f_033,-0.008,8.5762
17,3,f_078,0.007744680851063834,-0.3482
17,4,f_200,-0.004255319148936169,11.45
17,5,f_500,0.0040000000000000036,927.4576
1205,1,f_213,-0.01947217806041336,0.0124
1205,2,f_351,-0.015717446808510643,0.0063
1205,3,f_129,-0.008000000000000007,-3.072
1205,4,f_355,0.007999999999999993,0.0151
1205,5,f_091,0.0076166605360693945,0.1278
899,1,f_059,0.027992227397049624,5.7945
899,2,f_086,-0.011734468085106392,2.3828
899,3,f_475,0.008000000000000007,4.9074
899,4,f_250,-0.007999999999999993,56.6223
899,5,f_135,-0.007999999999999993,173.0
112,1,f_075,-0.016000000000000014,-0.0785
112,2,f_250,-0.015836126501410364,47.786
112,3,f_287,0.01200000000000001,0.2971
112,4,f_103,0.011691248957430456,-0.0066
112,5,f_446,-0.010303770029358783,0.9577
530,1,f_059,0.011748085106382984,3.43
530,2,f_023,0.008000000000000021,-6286.75
530,3,f_425,-0.007999999999999993,2.6543
530,4,f_587,0.0077480851063829875,0.0299
530,5,f_452,0.007407407407407404,4.3925
364,1,f_434,0.011999999999999997,14.4158
364,2,f_175,-0.011499574468085125,0.6545
364,3,f_021,0.008466735490368874,-5319.25
364,4,f_323,-0.008000000000000007,2.8649
364,5,f_214,-0.008000000000000007,0.1999
754,1,f_205,0.0228092437523075,16.4
754,2,f_571,-0.01185355094838994,2.407
754,3,f_354,0.011566014855406731,0.0561
754,4,f_473,-0.007999999999999993,14.8467
754,5,f_522,-0.007999999999999993,4.994
1032,1,f_021,0.011441702127659562,-5181.75
1032,2,f_281,0.007999999999999993,0.0111
1032,3,f_324,-0.007734468085106375,6.3303
1032,4,f_304,-0.0040000000000000036,0.2011
1032,5,f_320,-0.0040000000000000036,0.0198
708,1,f_048,0.010722142538312746,151.9255
708,2,f_075,-0.008,-0.0398
708,3,f_006,-0.008,107.17
708,4,f_477,0.008,11.1753
708,5,f_275,-0.008,0.0389
1148,1,f_033,-0.011731063829787232,8.2776
1148,2,f_297,0.00736022809481255,0.0
1148,3,f_333,-0.004734876773711726,4.8941
1148,4,f_363,0.0040000000000000036,275.3786
1148,5,f_586,0.0040000000000000036,0.0275
189,1,f_103,0.039196595744680846,-0.0054
189,2,f_059,0.019999999999999976,21.7573
189,3,f_183,-0.01200000000000001,16.346
189,4,f_510,0.011532051282051259,171.1628
189,5,f_250,-0.008000000000000007,55.2815
460,1,f_130,-0.022854205806733377,0.6556
460,2,f_103,0.019225339677588757,-0.0082
460,3,f_576,-0.007999999999999993,1.4934
460,4,f_561,-0.007999999999999993,13.6884
460,5,f_425,0.007860854249229415,9.1278
666,1,f_095,0.007448494453248813,0.0001
666,2,f_571,0.007424960505529224,2.2723
666,3,f_029,-0.00736121673003802,2.8444
666,4,f_296,-0.0040000000000000036,14954.1704
666,5,f_207,-0.0040000000000000036,15.61
1367,1,f_460,-0.008,21.7939
1367,2,f_200,-0.007568438003220615,10.89
1367,3,f_350,-0.0041427941824592335,0.0113
1367,4,f_071,0.0040000000000000036,203.129
1367,5,f_488,0.0040000000000000036,0.0
531,1,f_031,-0.011202952029520298,4.656
531,2,f_089,0.007690212765957452,0.148
531,3,f_286,-0.004569169960474309,2.1095
531,4,f_161,-0.0040000000000000036,1617.0
531,5,f_103,-0.0040000000000000036,-0.0147
1027,1,f_033,-0.020000000000000004,8.1161
1027,2,f_008,-0.016,1.365
1027,3,f_316,0.008000000000000007,4.8051
1027,4,f_510,-0.007999999999999993,24.5059
1027,5,f_102,0.00799999999999998,-0.0173
725,1,f_205,0.007788936170212771,13.74
725,2,f_182,-0.007765106382978726,14.85
725,3,f_028,0.007496012759170653,67.2444
725,4,f_317,0.00721835677276092,0.2095
725,5,f_549,-0.004027234042553188,2.896
627,1,f_202,-0.008000000000000007,5.14
627,2,f_540,0.008,3.4897
627,3,f_103,0.00754414125200642,-0.0088
627,4,f_268,-0.007509700205685435,35.267
627,5,f_452,0.00736121673003802,4.8066
868,1,f_333,0.008000000000000007,7.424
868,2,f_273,-0.007748085106382974,16.7877
868,3,f_336,0.007703829787234051,9.8671
868,4,f_212,-0.0040000000000000036,0.0848
868,5,f_020,-0.0040000000000000036,1.4223
1037,1,f_081,0.008006808510638293,0.0116
1037,2,f_488,0.0043397143967688,0.0
1037,3,f_365,0.0040000000000000036,0.0082
1037,4,f_091,0.0040000000000000036,0.1215
1037,5,f_572,0.0040000000000000036,436.52
21,1,f_054,-0.008000000000000007,4.94
21,2,f_003,-0.008000000000000007,962.5317
21,3,f_021,0.007999999999999986,-5434.0
21,4,f_279,0.0077582978723404195,0.0215
21,5,f_076,-0.00775489361702128,0.0054
1209,1,f_455,-0.008000000000000007,2.4612
1209,2,f_446,-0.008000000000000007,1.0307
1209,3,f_333,-0.007670331795863711,7.3491
1209,4,f_291,0.007372549019607842,0.0586
1209,5,f_317,-0.0041903026670662286,0.2799
1412,1,f_033,-0.011999999999999997,8.3267
1412,2,f_252,-0.007999999999999993,1.5603
1412,3,f_075,-0.007724255319148929,-0.0355
1412,4,f_548,0.0069443561208267085,71.2
1412,5,f_254,0.0040000000000000036,0.0218
707,1,f_341,0.011454401268834263,4.4696
707,2,f_510,-0.008,58.2659
707,3,f_333,0.007869947275922669,7.1372
707,4,f_496,-0.007460317460317466,9.2193
707,5,f_116,-0.003999999999999997,0.9908
959,1,f_287,0.007737872340425528,0.332
959,2,f_124,-0.007369383092155367,15.7
959,3,f_572,-0.0040000000000000036,10.19
959,4,f_360,-0.0040000000000000036,0.0021
959,5,f_563,-0.0040000000000000036,0.8154
1336,1,f_527,0.008,4.6217
1336,2,f_558,-0.00786267605633801,0.9274
1336,3,f_336,-0.007771914893617025,7.5909
1336,4,f_564,-0.004238297872340431,12.04
1336,5,f_368,-0.004153778170570034,0.0019
154,1,f_031,-0.023288855807821196,4.7036
154,2,f_059,0.01960905520011904,26.7745
154,3,f_103,0.011700425531914901,-0.006
154,4,f_455,-0.011265130361328493,2.353
154,5,f_459,-0.00828255319148935,1.4895
1353,1,f_006,-0.012000000000000004,116.8167
1353,2,f_475,0.008,2.6701
1353,3,f_075,-0.008,-0.0298
1353,4,f_184,0.007864496260448745,0.2468
1353,5,f_573,-0.007768510638297879,1.2571
1116,1,f_216,0.01534473825966208,0.1639
1116,2,f_214,0.007999999999999993,0.0338
1116,3,f_316,0.007999999999999993,5.1178
1116,4,f_034,0.007768510638297865,50.8216
1116,5,f_058,-0.007680000000000006,4.4779
1231,1,f_281,0.011659574468085104,0.0104
1231,2,f_033,-0.008000000000000007,8.322
1231,3,f_218,0.007999999999999993,2.0832
1231,4,f_143,0.007999999999999993,0.0028
1231,5,f_417,-0.007751489361702127,20.2193
1142,1,f_499,-0.008000000000000007,720.9486
1142,2,f_183,-0.007906147906147909,19.238
1142,3,f_063,0.007768510638297865,22.2982
1142,4,f_316,-0.007765106382978726,7.4353
1142,5,f_021,0.007442596991290573,-5357.5
23,1,f_059,0.012473979183346695,18.3936
23,2,f_015,-0.01200000000000001,434.7942
23,3,f_075,-0.011751489361702144,-0.0665
23,4,f_165,0.011195376870930945,3.043
23,5,f_202,0.008000000000000035,5.553
751,1,f_059,0.015492765957446808,4.1464
751,2,f_124,-0.011778723404255315,15.63
751,3,f_510,0.011737872340425531,62.7054
751,4,f_030,-0.00824510638297872,0.1143
751,5,f_377,-0.008000000000000007,0.0024
25,1,f_460,-0.01546624305003974,18.1568
25,2,f_019,-0.01200000000000001,12.4222
25,3,f_213,-0.008178587015821082,0.0213
25,4,f_200,-0.008000000000000007,11.35
25,5,f_195,-0.008000000000000007,0.238
1433,1,f_488,0.011686697057604643,0.0
1433,2,f_183,-0.007538091419406576,16.639
1433,3,f_352,-0.004313302942395354,0.0128
1433,4,f_475,0.0040000000000000036,3.2895
1433,5,f_281,0.0040000000000000036,0.0119
973,1,f_125,-0.008237851437727747,1.909
973,2,f_130,-0.008128238910847602,0.5949
973,3,f_351,-0.008,0.0128
973,4,f_129,-0.007868131868131865,-3.591
973,5,f_144,0.0040000000000000036,0.0663
383,1,f_281,0.008008618709895304,0.0103
383,2,f_079,-0.008000000000000021,0.0317
383,3,f_076,-0.008000000000000021,-0.0086
383,4,f_452,-0.008000000000000021,5.9822
383,5,f_453,-0.008000000000000021,11.2822
811,1,f_270,0.0040000000000000036,26.7157
811,2,f_434,0.0040000000000000036,15.7824
811,3,f_139,0.0040000000000000036,1079.6809
811,4,f_146,0.0040000000000000036,0.0424
811,5,f_071,0.0040000000000000036,126.9576
1137,1,f_469,-0.008000000000000007,4.8391
1137,2,f_000,0.008,2895.09
1137,3,f_440,-0.008,17.7261
1137,4,f_212,-0.008,0.0223
1137,5,f_024,-0.008,-4170.5
571,1,f_130,-0.015506382978723407,0.6627
571,2,f_446,-0.008,1.0821
571,3,f_341,0.008,2.7846
571,4,f_340,-0.008,0.104
571,5,f_058,-0.008,4.5122
698,1,f_310,-0.015117739799457651,0.222
698,2,f_473,0.007530212765957445,45.9519
698,3,f_034,-0.0040000000000000036,49.8348
698,4,f_424,-0.0040000000000000036,3.5871
698,5,f_377,-0.0040000000000000036,0.0018
678,1,f_182,-0.01571404255319149,21.17
678,2,f_365,-0.011741276595744699,0.003
678,3,f_454,-0.008000000000000007,16.06
678,4,f_499,-0.008000000000000007,485.7831
678,5,f_341,0.007999999999999993,3.2029
989,1,f_033,-0.011999999999999997,8.1161
989,2,f_068,0.008000000000000004,144.3109
989,3,f_477,0.008000000000000004,8.1214
989,4,f_270,-0.007999999999999993,20.4571
989,5,f_035,-0.007875383940324707,64.5502
1237,1,f_547,-0.015999999999999973,388.152
1237,2,f_417,-0.011754893617021284,12.4793
1237,3,f_452,0.01168000000000001,4.135
1237,4,f_317,-0.01157942597031908,0.2951
1237,5,f_577,-0.007999999999999993,70.1626
1398,1,f_102,0.008,-0.0518
1398,2,f_317,-0.008,0.3101
1398,3,f_059,-0.008,-6.4945
1398,4,f_182,-0.008,14.8
1398,5,f_064,0.007731063829787228,26.4945
174,1,f_059,0.03178893617021278,17.1673
174,2,f_103,0.014694580577672367,-0.0022
174,3,f_058,-0.01183333333333332,4.4519
174,4,f_469,-0.008238297872340414,4.0895
174,5,f_033,0.008000000000000007,9.2405
1522,1,f_310,-0.008000000000000004,0.2561
1522,2,f_522,-0.007741276595744678,4.4109
1522,3,f_198,0.004,0.81
1522,4,f_026,-0.004,1.954
1522,5,f_437,-0.004,5.6822
288,1,f_563,-0.011751489361702144,0.7931
288,2,f_307,-0.011453072636019329,0.0887
288,3,f_282,0.008545598731165747,0.0101
288,4,f_341,-0.008000000000000007,3.6741
288,5,f_056,-0.008000000000000007,0.9354
1310,1,f_025,0.004,1.314
1310,2,f_002,0.004,2189.6778
1310,3,f_303,0.004,0.0486
1310,4,f_539,0.004,5.5047
1310,5,f_020,0.004,1.4192
643,1,f_310,-0.016,0.2497
643,2,f_552,-0.011765106382978716,0.5507
643,3,f_151,-0.011731063829787253,7.422
643,4,f_351,-0.011724255319148932,0.0122
643,5,f_159,-0.011377574370709381,263.0
1482,1,f_355,0.011927080270508678,0.1099
1482,2,f_130,-0.01152907952115887,0.592
1482,3,f_182,-0.011252744064217453,15.89
1482,4,f_019,0.008,12.9898
1482,5,f_477,0.0040000000000000036,8.3401
847,1,f_333,0.011999999999999997,6.8652
847,2,f_547,-0.011999999999999997,396.752
847,3,f_497,-0.008000000000000007,6.8944
847,4,f_296,-0.008000000000000007,3521.3139
847,5,f_088,-0.008000000000000007,1668.0622
245,1,f_103,0.02340765957446808,-0.0072
245,2,f_250,-0.015040009625606143,41.4401
245,3,f_477,0.011999999999999983,12.6203
245,4,f_175,-0.011799148936170206,0.6217
245,5,f_341,0.011636719154302005,4.7611
219,1,f_059,-0.0117140425531915,5.9945
219,2,f_103,0.008777872340425527,-0.0002
219,3,f_000,0.00799999999999998,2912.76
219,4,f_321,-0.007775319148936186,3.6439
